Protein	Description	PSM_G1	Uniq_Pept_G1	S1	S2	S3	S4	S5	S6	S7	S8	P2	PSM_G2	Uniq_Pept_G2	S9	S10	S11	S12	S13	S14	S15	S16	P4	PSM_G3	Uniq_Pept_G3	S17	S18	S19	S20	S21	S22	S23	S24	P6	Total_PSM	Gene Length	Amino_Acid_Length	SAF_G1	SAF_G2	SAF_G3	NSAF_G1	NSAF_G2	NSAF_G3	Avg_TT4	Avg_TS4	Avg_AT4	Avg_AS1	Avg_SASA1	Avg_ASA1	Avg_SAS1	Avg_POOLED
PA5528	gi|15600721| hypothetical protein	84.0	11.0	0.2597359985781173	0.34374742226477045	0.3307536453104885	0.2768085330433602	0.2745542282462296	0.2876608248018574	0.31273677373878445	0.2827048621731287	0.2821096200384957	8.0	4.0	0.033301547811868636	0.030346031667864926	0.04201172602341133	0.054615513958030396	0.021751125426945718	0.025203992400480126	0.030599275660746696	0.02581890274597257	0.030681768590972026	57.0	7.0	0.14553590677424008	0.13012678973660877	0.15222454675552355	0.17224419265243693	0.20174364990347127	0.2224128966395989	0.24391632170780744	0.2540504324590358	0.2032520994732225	149.0	855	285.0	0.29473684210526313	0.028070175438596492	0.2	0.00037982745117142477	5.9664183486838126e-05	0.0002569573070474461	0.31141235538445877	0.2796745286971491	0.2095810612412606	0.04232442388310222	0.02585146449605751	0.10049386641894047	0.17540412977047726	0.24012655026881405
PA5524	gi|15600717| probable short-chain dehydrogenase	2.0	1.0	0.006594128752467538	0.007783864518853272	0.00764968310304653	0.007358090269440422	0.008526116904404319	0.007243646248509689	0.007172767529117123	0.00727187442922793	0.008536077167995426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	783	261.0	0.007662835249042145	0.0	0.0	9.875097936859704e-06	0.0	0.0	0.007342558791455779	0.0077092844741181435	0.004814880652781684	0.0	0.0	0.0	0.0	0.0
PA5523	gi|15600716| probable aminotransferase	13.0	4.0	0.025641925805324275	0.027097414564256798	0.026776748917845167	0.027720223302260927	0.02922471241521767	0.02890135466914077	0.025999030243715106	0.031852992385253937	0.027477464280429652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	3.0	0.018691993715054818	0.02237593998349808	0.021730515394933782	0.02105393972044896	0.020774237297495817	0.022294209583577047	0.020374992927894124	0.019186374178571695	0.021415390802398276	22.0	1353	451.0	0.028824833702882482	0.0	0.019955654101995565	3.714657128577048e-05	0.0	2.5638755692095506e-05	0.026505363095808743	0.02861543012887312	0.019284007542989683	0.0	0.0	0.013689311232850965	0.021186230804292855	0.02061852556334762
PA5522	gi|15600715| Glutamylpolyamine synthetase	2.0	1.0	0.0037423240765464432	0.0038196165943783712	0.0038579679208437375	0.004027613079899805	0.004252339457792029	0.003971489663645934	0.00441172844804004	0.004537003485291597	0.004994828061559321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1368	456.0	0.0043859649122807015	0.0	0.0	5.652194213860488e-06	0.0	0.0	0.003806636197256184	0.004083814067112589	0.002982910644443879	0.0	0.0	0.0	0.0	0.0
PA5521	gi|15600714| probable short-chain dehydrogenase	40.0	7.0	0.14378306276048836	0.1612925571564642	0.15234719141982198	0.15575152810684226	0.15922866461525098	0.1744904756485337	0.1627525990998249	0.1700519287661559	0.16295684530042873	16.0	3.0	0.06265757419387089	0.06584074215286367	0.06990879244674235	0.07056727799542999	0.05278050818395703	0.04563371320031802	0.0497629211113025	0.04619824844546258	0.060492256610970255	37.0	10.0	0.12291588521505958	0.13856715082750787	0.13946926106950358	0.1352832048541274	0.1434531174546858	0.16832256655733288	0.16624586415482825	0.1567764892631597	0.15100947049194496	93.0	759	253.0	0.15810276679841898	0.06324110671936758	0.14624505928853754	0.0002037470799620856	0.00013442128295453648	0.0001878936830188835	0.1524742704455915	0.16315688945687565	0.13182070068661722	0.06877227086501202	0.049392380831859185	0.10256042816267667	0.13940186112610561	0.16378163999177361
PA5520	gi|15600713| hypothetical protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.003537099239332118	0.003572465268271551	0.0036817538680689378	0.003900750094328704	0.0039275396123806565	0.003829462252597612	0.004405640541287302	0.004469936570156918	0.0036449567120950617	1.0	744	248.0	0.0	0.0	0.004032258064516129	0.0	0.0	5.180590867892059e-06	0.0	0.0	0.0	0.0	0.0	0.00236985483586789	0.003836681191592766	0.004235013121347278
PA5519	gi|15600712| conserved hypothetical protein	2.0	2.0	0.009526806880676947	0.009545438672283642	0.009303291943925845	0.009716492883949584	0.009802347679494653	0.010814943799255862	0.011995352737591466	0.01148360981211036	0.01006597742876735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.019940345575534413	0.016766757968181882	0.019354336764301656	0.019554180814163317	0.01944903698501342	0.027084122841493925	0.024478750451301184	0.023125409804303023	0.02253893191582796	6.0	567	189.0	0.010582010582010581	0.0	0.021164021164021163	1.3637040008044351e-05	0.0	2.7191249423010167e-05	0.009458512498962145	0.010111261454233368	0.007826320849900608	0.0	0.0	0.012235701181238767	0.01945251818782613	0.024896094365699378
PA5518	gi|15600711| probable potassium efflux transporter	8.0	3.0	0.013838402072889465	0.014493091556194906	0.01592610860015447	0.013356126049867452	0.014379948760330385	0.013822068594786503	0.013821457611016422	0.014191051306698966	0.013616129559989979	3.0	1.0	0.005419748021342859	0.004533475756807232	0.004730130988780996	0.00518545414134701	0.0058732403415703675	0.005654616717862145	0.005287392131883866	0.005527490850617123	0.005583632515358198	3.0	2.0	0.005069172004129829	0.005377794002112717	0.005787744196822137	0.006327571396877083	0.006297669538235183	0.0056595193109745335	0.005168581703958052	0.005090378010371595	0.00574417054941164	14.0	1704	568.0	0.014084507042253521	0.00528169014084507	0.00528169014084507	1.8150708179721005e-05	1.122642536999265e-05	6.785844376252978e-06	0.014752534076412948	0.013852714468328114	0.011144085646352749	0.0048163536289784125	0.005605083063772127	0.005324818952286556	0.0061376617106448	0.005306159675101394
PA5516	gi|15600709| pyridoxamine kinase	19.0	6.0	0.05629813426685189	0.059619267579373705	0.05996893995993867	0.05549152957771752	0.06015931599667287	0.06013658264502341	0.06540080506885407	0.06947229983564635	0.06622907490910951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	4.0	0.04876374407239109	0.045215654297068246	0.05130466615577726	0.05640148523801636	0.06896121470993612	0.07081543777659409	0.06750282462831009	0.06616876233862323	0.055256087371113004	36.0	867	289.0	0.0657439446366782	0.0	0.058823529411764705	8.472423991156967e-05	0.0	7.55756785433665e-05	0.05862878060205475	0.058595809406471265	0.04495770163483347	0.0	0.0	0.03132646612315312	0.05888912203457658	0.0681623415811758
PA5515	gi|15600708| hypothetical protein	1.0	1.0	0.005438609597822577	0.00566935377332672	0.00529046408362349	0.005472446062743156	0.006113364701338122	0.0063126287415736036	0.006870191532003162	0.006255710039159796	0.005473177969025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.027979026029730902	0.020944915148042524	0.020820049507186522	0.0239827689738833	0.025730668024756927	0.030612177463823855	0.03040557768420252	0.027722936979232102	0.023441864771278943	5.0	501	167.0	0.005988023952095809	0.0	0.023952095808383235	7.71676814826462e-06	0.0	3.077333018532289e-05	0.005466142484924263	0.00596614650188496	0.004375300523720986	0.0	0.0	0.016307980392591143	0.023511162168608917	0.02958023070908616
PA5511	gi|15600704| MifR	8.0	6.0	0.01767211855786835	0.018196961530254036	0.019211367578232105	0.0169508475341096	0.018840510393666698	0.018788996808305286	0.01672989085798506	0.017859753165453744	0.01716351915282811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.003860924407882519	0.004184606264040946	0.004929891451760632	0.004416490022224291	0.005280803593189152	0.005059933390469225	0.005833555610659476	0.005547135446673043	0.004957941791217999	10.0	1344	448.0	0.017857142857142856	0.0	0.004464285714285714	2.3012505013574842e-05	0.0	5.735654175166208e-06	0.018360149222118163	0.01819345157869386	0.011529881341146268	0.0	0.0	0.0026818435573078216	0.004875728355724692	0.005480208149267248
PA5509	gi|15600702| hypothetical protein	17.0	4.0	0.06198888601060928	0.08918766760744976	0.06870606108733164	0.08343925107079417	0.08828952993238001	0.08619987247527078	0.06411157083819635	0.07994938658883759	0.08085548117747712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	3.0	0.027157278576825764	0.025999229885119168	0.03073537896453984	0.029948900910225534	0.03243889159619579	0.04429971750592294	0.04383401519116649	0.04521114945890235	0.03844926002487147	25.0	669	223.0	0.07623318385650224	0.0	0.03587443946188341	9.824172543911772e-05	0.0	4.609099677981096e-05	0.07329420490179689	0.08597621782614832	0.04802031914234465	0.0	0.0	0.017718836153981645	0.031041057156987056	0.04444829405199726
PA5508	gi|15600701| Glutamylpolyamine synthetase homologue	10.0	4.0	0.02021059785564627	0.030300179577047795	0.022410576703306054	0.02666238589404923	0.029300707652052577	0.02604230959421779	0.019223776981600008	0.022490942676845694	0.024661947804998426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	1332	444.0	0.02252252252252252	0.0	0.0	2.9024781098202505e-05	0.0	0.0	0.024307118045333375	0.02733513438010653	0.013904906552815233	0.0	0.0	0.0	0.0	0.0
PA5507	gi|15600700| hypothetical protein	107.0	11.0	0.3700558219450067	0.596575225115072	0.41992241772535077	0.5472268495470016	0.5868448982215962	0.5354952898595342	0.4440751714059587	0.550910491972964	0.492214120644064	18.0	3.0	0.08190326605187291	0.08904392933575693	0.08800431760006523	0.0912390471857754	0.0658547185659857	0.06266303846340317	0.05250317575041301	0.05005501799189926	0.07971193526462636	60.0	8.0	0.16356292620704255	0.1631913442690329	0.18149287239935977	0.16161480848424492	0.18394290994481535	0.35991585818164107	0.36893633305088996	0.3860801826929238	0.2688010199826674	185.0	654	218.0	0.4908256880733945	0.08256880733944955	0.27522935779816515	0.0006325272020244975	0.00017550301679327958	0.00035361097300107264	0.4621844882618098	0.556522345876044	0.3589629764769318	0.08942909804053252	0.06034031092660062	0.12560309615599155	0.17568353027614	0.3716441246418183
PA5506	gi|15600699| hypothetical protein	23.0	5.0	0.0759890178812543	0.09824415792212714	0.08847708730311941	0.09703381391216391	0.10195135037207408	0.09565447569228691	0.07777797153112574	0.0923753670879027	0.0792008465785626	18.0	2.0	0.06100719103442732	0.058440304908672865	0.06947284358864418	0.0683147510585825	0.04210101119591348	0.03592068762894292	0.03228114123131101	0.035757002466817144	0.05247755778392477	10.0	1.0	0.02282743034690891	0.02011267729881283	0.021669017202976707	0.021260320233791912	0.022797463629416856	0.046269341542139575	0.04659903190563527	0.04433583730835511	0.03662594702650876	51.0	858	286.0	0.08041958041958042	0.06293706293706294	0.03496503496503497	0.00010363673586533006	0.00013377502678648586	4.49226061271759e-05	0.08757008770216695	0.0982132133255083	0.07705350988448524	0.06540929985196652	0.036767613352055806	0.02623237003751296	0.021908933688728493	0.04573473691870999
PA5505	gi|15600698| probable TonB-dependent receptor	156.0	15.0	0.49040539336695743	0.5806804139347947	0.5836352550107674	0.5116407598781885	0.5434350580314689	0.5363013924219336	0.6145799701982707	0.656512713968817	0.5871725864759559	54.0	3.0	0.1561386231123147	0.16115601527479187	0.1713266751294248	0.1683150041443113	0.16447314483039094	0.1683333399099047	0.12486394247382682	0.17149856025169438	0.15745230035769558	107.0	15.0	0.40468886858367265	0.36128561800418185	0.41382933294930674	0.4080762531249485	0.47782913077683303	0.42431679812292566	0.43799669075103764	0.4707037618282513	0.41986217245140495	317.0	783	261.0	0.5977011494252874	0.20689655172413793	0.4099616858237548	0.000770257639075057	0.00043976618001074656	0.000526713253909516	0.5515736874375065	0.5304590701105303	0.47574376909313415	0.16693256484950933	0.15255680907137414	0.312491015613183	0.4332449056170294	0.44433908356740487
PA5504	gi|15600697| D-methionine ABC transporter membrane protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.006989218235689225	0.0059903993042699135	0.00645910028777659	0.0075109449767866545	0.008306872205244797	0.008472282417340991	0.0071483051534029065	0.009710925582165951	0.007391987126790544	2.0	678	226.0	0.0	0.0	0.008849557522123894	0.0	0.0	1.1369792347232128e-05	0.0	0.0	0.0	0.0	0.0	0.00432653917998638	0.00742563915660268	0.008443837717636618
PA5503	gi|15600696| probable ATP-binding component of ABC transporter	43.0	8.0	0.14425332530234833	0.14384548171416023	0.15011757354097974	0.14656091159118095	0.14822311322329249	0.15320771035886224	0.1264872001920907	0.12302111865144477	0.13003418945876932	8.0	3.0	0.02418731322509392	0.023497105918639606	0.02259758692039604	0.023543728849868748	0.024750567936223912	0.02276759232330592	0.020189835762872733	0.02138630567663239	0.024269300843173653	48.0	8.0	0.1289381816201792	0.11635123323901837	0.14154671588465081	0.14377663761591297	0.152478476456925	0.15910763659923363	0.149328914418595	0.14240597315839243	0.13937763343189552	99.0	1008	336.0	0.12797619047619047	0.023809523809523808	0.14285714285714285	0.00016492295259728636	5.060801277901448e-05	0.00018354093360531864	0.14607212685249613	0.14933057839111188	0.0912318773562098	0.0232128072296348	0.022569332007467524	0.08889190684527665	0.14593394331916296	0.15028084139207368
PA5502	gi|15600695| hypothetical protein	15.0	6.0	0.048702330404614656	0.05742276340397193	0.0521756051964411	0.05159815507440684	0.05521626553470785	0.05620540063443174	0.049680979637685016	0.0538762923755869	0.05353646394427631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.013205138936872316	0.013340152940945125	0.014909994759135034	0.01453234532843519	0.013933664650968737	0.018528634030216967	0.018491393829050483	0.01702262844359039	0.014612521848173451	19.0	789	263.0	0.057034220532319393	0.0	0.015209125475285171	7.350001601293867e-05	0.0	1.954047962337993e-05	0.05276689966834256	0.05433994041451548	0.03451909067109064	0.0	0.0	0.008848430625939147	0.014458668246179654	0.01801421876761928
PA5499	gi|15600692| zinc uptake regulator, Zur	3.0	1.0	0.015953765779844472	0.01912856126060146	0.01956064841943411	0.019527821761894323	0.020784265697708533	0.021488809612054894	0.01853366826366853	0.01959300792108323	0.0220501443759828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	504	168.0	0.017857142857142856	0.0	0.0	2.3012505013574842e-05	0.0	0.0	0.01821432515329335	0.020600299023885913	0.01270889206158392	0.0	0.0	0.0	0.0	0.0
PA5498	gi|15600691| ZnuA	6.0	3.0	0.01526591236325326	0.016675643932503897	0.016150622340853665	0.016446412333526454	0.01706924937227824	0.016693617577846855	0.016449745749185632	0.016222884511570487	0.016365331599540206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	3.0	0.058025719757360227	0.05299437419483818	0.06071917449629588	0.058190634959095516	0.06019292399825426	0.08022092241516698	0.0731392018639112	0.06436718795303152	0.05735812533419561	24.0	924	308.0	0.01948051948051948	0.0	0.05844155844155844	2.510455092389983e-05	0.0	7.5084927383994e-05	0.016030726212203607	0.01673642642788385	0.010890876753585374	0.0	0.0	0.03700669798406613	0.05970091115121522	0.07257577074403658
PA5497	gi|15600690| class II (cobalamin-dependent) ribonucleotide-diphosphate reductase subunit, NrdJa	197.0	29.0	0.25585948824106364	0.24861609530123716	0.23711937212456707	0.25416938579122955	0.24416848654111398	0.3057594091743377	0.2549864975535263	0.2957197498996719	0.2724460379905379	4.0	1.0	0.004208737611645801	0.005049594969008364	0.004793692977692113	0.004982640398667613	0.003745578466844964	0.003506257588861551	0.002040724794102957	0.0026487833966003602	0.003828739457272521	119.0	22.0	0.13248281323885788	0.11081179264976317	0.14313020464678536	0.14088941002216668	0.19338607003796027	0.18530064684447112	0.1959799568399698	0.1903202997806389	0.16292868480329245	320.0	2205	735.0	0.2680272108843537	0.005442176870748299	0.1619047619047619	0.0003454067419180376	1.1567545778060452e-05	0.0002080130580860278	0.24719831855562266	0.2680324271688937	0.18497166168828136	0.004941976115122697	0.0030975202832698237	0.08198112976174048	0.15913522823563744	0.19053363448835994
PA5496	gi|15600689| class II (cobalamin-dependent) ribonucleotide-diphosphate reductase subunit, NrdJb	59.0	11.0	0.2588479522419202	0.2271004560441748	0.22915390657401594	0.23227911931086778	0.21588269816564712	0.2945960035812078	0.27157434383488543	0.3102576458163617	0.2563754003004128	5.0	2.0	0.01452164877371849	0.015742372989465465	0.015691190410917554	0.017329080113219607	0.011192796261172939	0.010578551110779278	0.006854440793932591	0.009612952631310978	0.012424984835438089	65.0	8.0	0.20692393455324581	0.197762537640523	0.24246750823485907	0.23976413707483152	0.30602083471687225	0.30025059290424366	0.299021905173997	0.3179937124030094	0.28440529427037803	129.0	690	230.0	0.2565217391304348	0.021739130434782608	0.2826086956521739	0.0003305796372384839	4.620731601562192e-05	0.00036309184691486946	0.23836743828670362	0.24758594035257422	0.19878454614165522	0.01625421450453421	0.009541929388628268	0.1380998082750266	0.26275082667552097	0.30575540349375
PA5495	gi|15600688| homoserine kinase	5.0	3.0	0.015039920696684632	0.016591013804070676	0.01595686503157057	0.015708323380495614	0.017713227687800964	0.01538268635978641	0.014187889555162262	0.014626722104631156	0.016404521912608005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	4.0	0.026443242006043498	0.023275300252776847	0.027448403246733387	0.028262271195065157	0.03188349871862309	0.03668150193180881	0.032759398086954675	0.03405761579350802	0.02854380485041705	14.0	951	317.0	0.015772870662460567	0.0	0.028391167192429023	2.0326502851107116e-05	0.0	3.647658932850181e-05	0.015862599844108625	0.01626807914269433	0.009604870553264472	0.0	0.0	0.01657284741960678	0.029198057720140544	0.03449950527075717
PA5494	gi|15600687| hypothetical protein	3.0	2.0	0.022034374224053375	0.026839149019072275	0.025690744454895692	0.026137220604372843	0.02852383341878733	0.023971774469567244	0.02853897775923488	0.03191511786455658	0.03228876019630327	2.0	1.0	0.03224939779468838	0.04011031892717363	0.02993341936928648	0.030460084257558903	0.03543884495707018	0.029137536350425278	0.019292147542702608	0.03189865916620236	0.028480733804449085	10.0	2.0	0.11338604024535427	0.09728744709673709	0.09529421484324017	0.09091721901504107	0.10750227856730972	0.11976073694686204	0.11951515809129505	0.11721326712402072	0.10699665877279552	15.0	291	97.0	0.030927835051546393	0.020618556701030927	0.10309278350515463	3.985670971423272e-05	4.382549560244553e-05	0.00013245222012754954	0.024854755899340445	0.026210942830909138	0.03090116447282661	0.033501274184673004	0.02795617628339936	0.08085738216943124	0.09790457080853032	0.11882972072072595
PA5493	gi|15600686| DNA polymerase I	105.0	34.0	0.10450395156462344	0.11202891980037692	0.1135532235247142	0.10706566982557922	0.11413486490822104	0.1132752390961195	0.11544085232592013	0.11670140531052559	0.11315404620045581	11.0	4.0	0.011215131344454177	0.012181443333435252	0.012310770045968113	0.012232360382300545	0.010419235022154728	0.008831124530607786	0.007619151883236748	0.008926033745926789	0.010558628265236548	66.0	24.0	0.06574215198303773	0.05254988226038794	0.0674718668266	0.06626732502230956	0.07423981825146146	0.08255463832375222	0.08605354764192158	0.08549906448252327	0.07161922107222828	182.0	2742	914.0	0.11487964989059081	0.012035010940919038	0.07221006564551423	0.00014804543706763685	2.558085547473161e-05	9.277452004995319e-05	0.11002869829657153	0.11149192460997326	0.08111912966029997	0.012241524587234638	0.008956503811999755	0.04240602266311749	0.06932633670012367	0.08470241681606568
PA5492	gi|15600685| conserved hypothetical protein	19.0	6.0	0.08621143923809244	0.0921218881082407	0.09029541408481151	0.09165304168383355	0.095335483945927	0.09665228542067014	0.08145851115028226	0.08200504621394186	0.08659916787521896	26.0	3.0	0.10245510355745575	0.09237330653213267	0.09381739047640715	0.09520344922146508	0.10485374959860923	0.11335709860751556	0.10316009069110776	0.109449207244068	0.10298068911235887	19.0	6.0	0.08782684904771469	0.08426036061171602	0.09833880947940045	0.09327298802709354	0.09185073273347327	0.09014842933531605	0.08553366456926745	0.08509625324106514	0.08894650898145355	64.0	648	216.0	0.08796296296296297	0.12037037037037036	0.08796296296296297	0.00011335789506686868	0.0002558516201605732	0.00011301363041438601	0.08954291381038154	0.09454693701681023	0.08863955364055996	0.09379804874333497	0.10712364629907752	0.09384547230116624	0.09448751007998908	0.0869261157152162
PA5490	gi|15600683| cytochrome c4 precursor	138.0	7.0	0.6734928587450185	0.7029253202287936	0.6760761756311309	0.6147077082650055	0.6196507890759418	0.6327460876209289	0.6990801906284124	0.7494191277907517	0.6851840982851678	95.0	2.0	0.41786609808319747	0.45782880346653515	0.47039520543655966	0.46675919124616044	0.40711703319533454	0.3840286625470438	0.277037219575199	0.31947893102553404	0.4216201318882254	118.0	9.0	0.49566617835959675	0.40834928768037565	0.48606478140925485	0.44559914830086067	0.47353211433290604	0.5928034550901298	0.6483980554002948	0.7436862971542453	0.5708840140885477	351.0	606	202.0	0.6831683168316832	0.47029702970297027	0.5841584158415841	0.0008803992017074575	0.0009996335197438998	0.0007505188671187782	0.6841647848683143	0.622368194987292	0.6221218055007872	0.46499440004975173	0.3560609717725258	0.4078314656885021	0.4683986813476739	0.66162926921489
PA5489	gi|15600682| thiol:disulfide interchange protein DsbA	261.0	7.0	0.9545819394988897	1.1247400524070421	1.1011252172635293	0.9667457516847152	1.0665048602949363	1.036451774474592	1.3770587671479502	1.4337704419071209	1.2261105293098444	7.0	2.0	0.03410166640201361	0.03128537982212789	0.030953856821319303	0.03326602814014602	0.032403367498328416	0.028726995435358012	0.029686188206274534	0.029355115348966537	0.0306645501024157	229.0	7.0	1.0006926041656763	0.9832612832564294	1.0460069530118208	1.0197775805013856	1.1547274198682067	1.189485140194164	1.2507206730830878	1.2729681652435398	1.1051382120324043	497.0	636	212.0	1.2311320754716981	0.0330188679245283	1.080188679245283	0.0015865602513132544	7.018281017467103e-05	0.0013878118706100273	1.0601490697231537	1.0232341288180813	0.9483102918190283	0.031835088261197735	0.030272183713320317	0.6711030009236908	1.073503984460471	1.2377246595069304
PA5487	gi|15600680| DgcH	2.0	2.0	0.0032466908258845695	0.0030885643116876013	0.003085338498523485	0.0032049743426097797	0.0027405335768804105	0.003271248847424332	0.0024150640103519404	0.002553852997397429	0.002894532060304465	1.0	1.0	0.0013552826710528652	0.0009847241380396957	0.0015555618710876783	0.0015242621611358262	0.0013125335836715612	0.001387184624678881	0.0008600785351108925	0.0012283266170805313	0.0012139573894360686	3.0	2.0	0.0054831332986845826	0.003997426555183481	0.003976512360086662	0.0038047321357984826	0.0051127681526488165	0.005761898688566425	0.005406070410283913	0.0060636134559187305	0.004915014151035411	6.0	2016	672.0	0.002976190476190476	0.001488095238095238	0.004464285714285714	3.835417502262474e-06	3.163000798688405e-06	5.735654175166208e-06	0.003140197878698552	0.0030722522556381735	0.002108066559600745	0.0013548493900877336	0.0011865989144871116	0.003569628823649532	0.004298004216177987	0.0057438608515896885
PA5485	gi|15600678| AmpDh2	4.0	2.0	0.00946266542379557	0.013503807182922508	0.010248786369362991	0.01276333462619273	0.011233944279607305	0.012967831199748434	0.010398097881443564	0.014296689023526992	0.011646476220103546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	0.022869887326877707	0.022424622952009744	0.027621306569686834	0.026530673607969655	0.029471756645155105	0.029774821775669678	0.030149422381826857	0.029241951913974745	0.028725395707735447	11.0	780	260.0	0.015384615384615385	0.0	0.026923076923076925	1.9826158165541407e-05	0.0	3.459040671792544e-05	0.011071752992027025	0.012321703368516157	0.008231595634990185	0.0	0.0	0.015098170092962484	0.0278745789409372	0.02972206535715709
PA5484	gi|15600677| KinB	4.0	3.0	0.005315569371015565	0.0063303863657601265	0.006063734030606593	0.005550731076761193	0.006363337213421818	0.0063654576774582255	0.0059805555110327355	0.0063061050672046735	0.005997487662080442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0075357639811464835	0.0074699737437485475	0.008577410026945967	0.00928452751133152	0.009860244065787786	0.010138623340626724	0.009123133731729216	0.0084178572290757	0.00796227760504324	9.0	1788	596.0	0.006711409395973154	0.0	0.008389261744966443	8.64899517288719e-06	0.0	1.0778410530513678e-05	0.005903229922460761	0.006093175322547079	0.004095553526079136	0.0	0.0	0.00500191257496501	0.009240727201355091	0.009226538100477213
PA5483	gi|15600676| two-component response regulator AlgB	62.0	14.0	0.12872821970563358	0.15133979575462184	0.14376502422202328	0.13751810428162822	0.14017204687036194	0.14187365382474723	0.13209292397702418	0.13510238203504593	0.1417898133567051	11.0	1.0	0.02665219272328558	0.023814436711098737	0.025204369943188	0.025162904795548422	0.026037947861299423	0.026894756979844853	0.031086153903262706	0.025390867649672105	0.024922503128340115	27.0	10.0	0.056877495040802535	0.060738563725814175	0.05884545144501967	0.061787558787234395	0.06969685489524545	0.06684627823318877	0.06420809557083988	0.06001858941367037	0.059549146843893765	100.0	1350	450.0	0.13777777777777778	0.024444444444444446	0.06	0.00017755426090473747	5.195755978645487e-05	7.708719211423383e-05	0.1412776798940929	0.13985460165891248	0.09794916624511855	0.024727237149945052	0.02800628624813566	0.047668975472096274	0.06344328837583317	0.063690987739233
PA5481	gi|15600674| hypothetical protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	3.0	0.058907734310833	0.06663269969859661	0.06680826482400956	0.07769745260864468	0.11714440032754786	0.06389439012530539	0.05716337267061448	0.05894910865491494	0.060736801105270265	9.0	468	156.0	0.0	0.0	0.057692307692307696	0.0	0.0	7.412230010984022e-05	0.0	0.0	0.0	0.0	0.0	0.04184681133647653	0.08721670592006736	0.06000229048361161
PA5479	gi|15600672| proton-glutamate symporter	8.0	4.0	0.015895083208670505	0.016682429289033997	0.017663062961203475	0.016948698614648833	0.015180583041419289	0.015377892787449903	0.01892102860236108	0.01389435280647639	0.018433600312123027	1.0	1.0	0.0029966052763261506	0.00214455516104074	0.0017207635305896204	0.001560088801434855	0.003628589207329706	0.0036996774018784474	0.0022837956650981405	0.00392708589338113	0.002786956015378169	19.0	5.0	0.056179678472672794	0.04716933606906385	0.05798604093882476	0.057031584316083475	0.05802474105597301	0.032675814726371176	0.051062491343069734	0.05085410282493456	0.04491357304325968	28.0	1335	445.0	0.017977528089887642	0.0022471910112359553	0.04269662921348315	2.316764549681243e-05	4.77648659936766e-06	5.4856054313499734e-05	0.016746858486302658	0.01583572481450601	0.01193732889505454	0.001808469164355072	0.003204020758102098	0.035758700145039256	0.05768078877029375	0.044864136298125155
